foster,1,2,2,1,2016,2,3,8,14,10.468
foster,2,2,2,1,2016,2,3,8,14,31.71
foster,3,2,2,1,2016,2,3,8,14,35.762
alien,4,1,1,1,2016,2,3,8,15,59.864
alien,6,1,1,1,2016,2,3,8,16,3.454
alien,11,1,1,1,2016,2,3,8,16,7.964
foster,14,1,2,1,2016,2,3,8,16,20.08
alien,16,1,1,1,2016,2,3,8,16,28.816
alien,17,1,1,1,2016,2,3,8,16,32.036
alien,20,1,1,1,2016,2,3,8,16,44.952
alien,21,1,1,1,2016,2,3,8,16,56.615
alien,22,1,1,1,2016,2,3,8,17,20.517
alien,23,1,1,1,2016,2,3,8,17,26.272
alien,25,1,1,1,2016,2,3,8,17,29.873
foster,26,2,2,1,2016,2,3,9,2,50.893
foster,27,2,2,1,2016,2,3,9,3,17.361
foster,28,2,2,1,2016,2,3,9,3,20.389
foster,30,2,2,1,2016,2,3,9,3,25.039
foster,33,2,2,1,2016,2,3,9,3,29.419
foster,34,2,2,1,2016,2,3,9,3,34.675
foster,35,2,2,1,2016,2,3,9,3,44.761
alien,37,2,1,1,2016,2,3,9,4,2.475
foster,39,2,2,1,2016,2,3,9,4,12.985
foster,40,2,2,1,2016,2,3,9,4,16.367
foster,41,2,2,1,2016,2,3,9,4,20.849
alien,43,2,1,1,2016,2,3,9,4,47.889
foster,44,2,2,1,2016,2,3,9,4,51.396
alien,46,2,1,1,2016,2,3,9,4,54.905
foster,47,2,2,1,2016,2,3,9,5,18.745
alien,50,2,1,1,2016,2,3,9,5,23.505
foster,51,2,2,1,2016,2,3,9,5,27.501
foster,52,2,2,1,2016,2,3,9,5,31.219
foster,53,2,2,1,2016,2,3,9,5,46.593
foster,55,2,2,1,2016,2,3,9,5,49.967
foster,56,2,2,1,2016,2,3,9,5,57.479
alien,58,2,1,1,2016,2,3,9,6,2.56
foster,60,2,2,1,2016,2,3,9,6,17.475
foster,61,2,2,1,2016,2,3,9,6,21.368
alien,62,2,1,1,2016,2,3,9,6,24.41
alien,63,2,1,1,2016,2,3,9,6,28.371
alien,64,2,1,1,2016,2,3,9,6,56.145
alien,66,2,1,1,2016,2,3,9,7,5.336
foster,67,2,2,1,2016,2,3,9,21,29.045
foster,68,2,2,1,2016,2,3,9,22,26.662
alien,69,2,1,1,2016,2,3,9,22,32.894
foster,72,2,2,1,2016,2,3,9,22,36.336
alien,76,2,1,1,2016,2,3,9,22,42.374
foster,80,2,2,1,2016,2,3,9,22,46.444
foster,81,2,2,1,2016,2,3,9,22,51.21
foster,82,2,2,1,2016,2,3,9,23,7.064
alien,83,2,1,1,2016,2,3,9,23,11.545
foster,84,2,2,1,2016,2,3,9,23,14.827
alien,86,2,1,1,2016,2,3,9,23,28.189
alien,87,2,1,1,2016,2,3,9,23,31.266
alien,88,2,1,1,2016,2,3,9,23,39.788
alien,89,2,1,1,2016,2,3,9,23,55.16
alien,90,1,1,1,2016,2,3,10,6,4.879
alien,92,1,1,1,2016,2,3,10,6,8.734
alien,94,1,1,1,2016,2,3,10,6,13.539
alien,95,1,1,1,2016,2,3,10,6,24.192
