foster,1,1,1,1,2016,2,17,8,19,45.176
foster,2,1,1,1,2016,2,17,8,19,57.679
foster,3,1,1,1,2016,2,17,8,20,5.92
alien,4,1,2,1,2016,2,17,8,20,15.023
foster,5,1,1,1,2016,2,17,8,20,21.591
foster,6,1,1,1,2016,2,17,8,20,29.315
foster,7,1,1,1,2016,2,17,8,20,33.754
foster,8,1,1,1,2016,2,17,8,20,38.067
foster,9,1,1,1,2016,2,17,8,20,44.657
foster,10,1,1,1,2016,2,17,8,20,49.795
foster,11,1,1,1,2016,2,17,8,20,58.404
alien,12,1,2,1,2016,2,17,8,21,5.184
alien,13,1,2,1,2016,2,17,8,21,11.133
foster,14,1,1,1,2016,2,17,8,21,33.646
alien,15,1,2,1,2016,2,17,8,21,42.827
alien,16,1,2,1,2016,2,17,8,21,48.678
foster,17,1,1,1,2016,2,17,8,21,55.923
alien,18,1,2,1,2016,2,17,8,22,1.362
foster,19,1,1,1,2016,2,17,8,22,4.966
foster,20,1,1,1,2016,2,17,8,22,44.506
foster,21,1,1,1,2016,2,17,8,22,53.437
foster,22,1,1,1,2016,2,17,8,23,5.871
foster,23,1,1,1,2016,2,17,8,23,27.249
foster,24,1,1,1,2016,2,17,8,23,41.724
alien,25,1,2,1,2016,2,17,8,23,47.283
foster,26,1,1,1,2016,2,17,8,23,51.366
alien,27,1,2,1,2016,2,17,8,23,59.373
alien,28,1,2,1,2016,2,17,8,24,4.85
alien,29,2,2,1,2016,2,17,8,25,38.338
alien,30,2,2,1,2016,2,17,8,25,53.269
alien,32,2,2,1,2016,2,17,8,25,56.678
alien,34,2,2,1,2016,2,17,8,26,1.23
foster,35,1,1,1,2016,2,17,8,38,29.74
foster,37,1,1,1,2016,2,17,8,38,40.074
alien,38,1,2,1,2016,2,17,8,38,46.04
alien,39,1,2,1,2016,2,17,8,38,53.533
foster,40,1,1,1,2016,2,17,8,38,58.027
alien,41,1,2,1,2016,2,17,8,39,1.989
foster,42,1,1,1,2016,2,17,8,39,5.472
alien,43,1,2,1,2016,2,17,8,39,11.347
alien,44,1,2,1,2016,2,17,8,39,15.61
alien,45,1,2,1,2016,2,17,8,39,41.578
foster,46,1,1,1,2016,2,17,8,39,48.974
alien,47,1,2,1,2016,2,17,8,39,53.587
foster,48,1,1,1,2016,2,17,8,40,27.343
foster,49,1,1,1,2016,2,17,8,40,31.814
alien,50,1,2,1,2016,2,17,8,40,38.198
alien,51,1,2,1,2016,2,17,8,40,43.708
alien,52,1,2,1,2016,2,17,8,40,49.107
foster,53,1,1,1,2016,2,17,8,42,11.555
foster,54,1,1,1,2016,2,17,8,43,20.549
alien,55,1,2,1,2016,2,17,8,43,28.596
alien,56,1,2,1,2016,2,17,8,43,33.773
alien,57,1,2,1,2016,2,17,8,45,28.682
foster,58,1,1,1,2016,2,17,8,45,41.16
alien,59,1,2,1,2016,2,17,8,47,31.973
foster,60,1,1,1,2016,2,17,8,47,36.055
alien,61,1,2,1,2016,2,17,8,47,41.17
alien,62,1,2,1,2016,2,17,8,47,45.633
alien,63,1,2,1,2016,2,17,8,47,50.566
