Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9
74,0,1,2017,11,26,10,38,14.393
75,0,1,2017,11,26,10,38,14.44
76,0,1,2017,11,26,10,38,16.194
77,0,1,2017,11,26,10,38,23.802
78,0,1,2017,11,26,10,38,23.881
79,0,1,2017,11,26,10,48,12.282
80,0,1,2017,11,26,10,49,7.93
81,0,1,2017,11,26,10,51,24.547
82,0,1,2017,11,26,10,54,33.55
83,0,1,2017,11,26,10,54,33.63
84,0,1,2017,11,26,10,58,1.931
85,0,1,2017,11,26,10,58,41.276
86,1,0,2017,11,26,11,12,48.648
87,1,0,2017,11,26,11,14,26.84
88,1,0,2017,11,26,11,14,27.262
89,0,1,2017,11,26,11,15,12.132
90,0,1,2017,11,26,11,33,14.667
91,0,1,2017,11,26,11,35,36.402
92,0,1,2017,11,26,11,35,39.353
93,1,0,2017,11,26,11,35,48.963
94,1,0,2017,11,26,11,35,49.73
95,0,1,2017,11,26,11,37,38.232
96,1,0,2017,11,26,11,37,48.399
97,0,1,2017,11,26,11,39,47.967
98,0,1,2017,11,26,11,40,13.517
99,0,1,2017,11,26,11,40,30.107
100,0,1,2017,11,26,11,40,31.352
101,0,1,2017,11,26,11,40,32.891
102,0,1,2017,11,26,11,41,16.565
103,0,1,2017,11,26,11,41,16.997
104,0,1,2017,11,26,11,49,31.481
105,0,1,2017,11,26,11,51,43.882
106,1,0,2017,11,26,11,52,2.051
107,1,0,2017,11,26,11,52,55.474
108,1,0,2017,11,26,11,52,57.523
109,1,0,2017,11,26,11,54,1.545
110,0,1,2017,11,26,11,54,15.408
111,1,0,2017,11,26,11,54,50.287
112,1,0,2017,11,26,11,54,50.837
113,0,1,2017,11,26,12,0,18.533
114,0,1,2017,11,26,12,0,18.599
115,0,1,2017,11,26,12,3,4.276
116,0,1,2017,11,26,12,3,9.279
117,0,1,2017,11,26,12,3,13.492
118,0,1,2017,11,26,12,3,36.904
119,0,1,2017,11,26,12,4,59.375
120,0,1,2017,11,26,12,4,59.604
121,0,1,2017,11,26,12,5,0.672
122,0,1,2017,11,26,12,8,34.486
123,0,1,2017,11,26,12,10,58.52
124,0,1,2017,11,26,12,11,59.557
125,0,1,2017,11,26,12,14,41.251
126,1,0,2017,11,26,12,34,4.391
127,1,0,2017,11,26,12,34,4.462
128,1,0,2017,11,26,12,34,40.082
129,1,0,2017,11,26,12,34,47.065
130,1,0,2017,11,26,12,35,13.115
131,1,0,2017,11,26,12,35,13.947
132,1,0,2017,11,26,12,35,14.801
133,1,0,2017,11,26,12,35,43.355
134,1,0,2017,11,26,12,36,43.32
135,1,0,2017,11,26,12,36,57.331
136,1,0,2017,11,26,12,37,13.058
137,1,0,2017,11,26,12,37,13.876
138,1,0,2017,11,26,12,37,26.054
139,1,0,2017,11,26,12,37,53.072
140,1,0,2017,11,26,12,37,59.054
141,1,0,2017,11,26,12,45,49.111
142,1,0,2017,11,26,12,46,14.642
143,1,0,2017,11,26,12,46,16.463
144,1,0,2017,11,26,12,46,28.116
145,1,0,2017,11,26,12,46,30.879
146,1,0,2017,11,26,12,46,30.953
147,1,0,2017,11,26,12,46,45.45
148,1,0,2017,11,26,12,47,16.306
149,1,0,2017,11,26,12,47,16.412
150,0,1,2017,11,26,12,51,22.652
151,0,1,2017,11,26,12,51,24.176
152,1,0,2017,11,26,12,51,52.408
153,1,0,2017,11,26,12,51,52.651
154,1,0,2017,11,26,12,51,53.95
155,1,0,2017,11,26,12,52,16.63
156,1,0,2017,11,26,12,52,16.824
157,1,0,2017,11,26,13,10,45.85
158,0,1,2017,11,26,13,13,28.632
159,0,1,2017,11,26,13,13,28.718
160,1,0,2017,11,26,13,14,22.717
161,1,0,2017,11,26,13,14,44.772
162,0,1,2017,11,26,13,32,23.163
163,1,0,2017,11,26,13,32,42.204
164,1,0,2017,11,26,13,40,52.99
165,1,0,2017,11,26,13,42,4.012
166,1,0,2017,11,26,13,42,37.098
167,1,0,2017,11,26,13,42,50.789
168,1,0,2017,11,26,13,42,50.879
169,1,0,2017,11,26,13,43,29.312
170,1,0,2017,11,26,13,44,43.236
171,1,0,2017,11,26,13,44,45.289
172,1,0,2017,11,26,13,51,27.687
173,1,0,2017,11,26,13,51,47.567
174,0,1,2017,11,26,13,53,54.161
175,0,1,2017,11,26,13,56,1.929
176,0,1,2017,11,26,13,56,15.12
177,0,1,2017,11,26,13,57,0.127
178,0,1,2017,11,26,13,57,0.255
179,0,1,2017,11,26,14,1,48.241
180,1,0,2017,11,26,14,42,26.942
181,1,0,2017,11,26,14,42,29.571
182,1,0,2017,11,26,14,42,32.729
183,1,0,2017,11,26,14,43,34.767
184,1,0,2017,11,26,14,43,35.023
185,1,0,2017,11,26,14,43,35.319
186,1,0,2017,11,26,14,45,15.669
187,1,0,2017,11,26,14,45,50.97
188,1,0,2017,11,26,14,46,4.883
189,1,0,2017,11,26,14,46,15.81
190,1,0,2017,11,26,14,46,54.523
191,1,0,2017,11,26,14,46,58.985
192,1,0,2017,11,26,14,47,3.187
193,1,0,2017,11,26,14,47,24.294
194,1,0,2017,11,26,14,48,17.093
195,1,0,2017,11,26,14,49,3.792
196,1,0,2017,11,26,14,49,12.479
197,1,0,2017,11,26,14,49,31.375
198,1,0,2017,11,26,14,49,38.387
199,1,0,2017,11,26,14,49,47.463
200,1,0,2017,11,26,14,49,47.593
201,1,0,2017,11,26,14,49,55.904
202,1,0,2017,11,26,14,51,57.268
203,1,0,2017,11,26,14,55,43.434
204,1,0,2017,11,26,14,55,44.941
205,1,0,2017,11,26,14,57,55.43
206,1,0,2017,11,26,15,1,26.463
207,0,1,2017,11,26,15,7,40.453
208,1,0,2017,11,26,15,7,52.136
209,1,0,2017,11,26,15,8,38.024
210,1,0,2017,11,26,15,8,46.829
211,1,0,2017,11,26,15,8,51.964
212,1,0,2017,11,26,15,9,21.069
213,1,0,2017,11,26,15,9,21.595
214,1,0,2017,11,26,15,9,28.138
215,1,0,2017,11,26,15,10,1.864
216,1,0,2017,11,26,15,11,14.189
217,1,0,2017,11,26,15,11,14.522
218,1,0,2017,11,26,15,15,13.307
219,1,0,2017,11,26,15,15,42.049
220,1,0,2017,11,26,15,15,43.463
221,1,0,2017,11,26,15,15,44.661
222,1,0,2017,11,26,15,16,22.477
223,1,0,2017,11,26,15,16,24.105
224,1,0,2017,11,26,15,16,37.46
225,0,1,2017,11,26,15,41,18.75
226,0,1,2017,11,26,15,41,18.932
227,0,1,2017,11,26,15,41,36.674
228,0,1,2017,11,26,15,42,0.23
229,0,1,2017,11,26,15,42,6.375
230,1,0,2017,11,26,15,42,15.43
231,0,1,2017,11,26,15,42,31.806
232,0,1,2017,11,26,15,42,31.855
233,0,1,2017,11,26,15,42,32.035
234,0,1,2017,11,26,15,44,20.355
235,1,0,2017,11,26,15,45,47.723
236,1,0,2017,11,26,15,45,47.796
237,1,0,2017,11,26,15,45,56.469
238,1,0,2017,11,26,15,46,42.78
239,1,0,2017,11,26,15,48,26.618
240,1,0,2017,11,26,15,49,29.143
241,1,0,2017,11,26,15,49,29.414
242,1,0,2017,11,26,15,50,1.072
243,1,0,2017,11,26,15,50,40.012
244,1,0,2017,11,26,16,0,15.533
245,1,0,2017,11,26,16,0,41.856
246,1,0,2017,11,26,16,0,43.19
247,1,0,2017,11,26,16,1,16.837
248,1,0,2017,11,26,16,1,18.321
249,1,0,2017,11,26,16,1,19.273
250,1,0,2017,11,26,16,4,22.124
251,1,0,2017,11,26,16,5,8.043
252,1,0,2017,11,26,16,5,19.83
253,1,0,2017,11,26,16,7,13.197
254,1,0,2017,11,26,16,7,13.273
255,1,0,2017,11,26,16,7,16.819
256,1,0,2017,11,26,16,7,30.433
257,0,1,2017,11,26,16,8,9.938
258,0,1,2017,11,26,16,8,11.141
259,0,1,2017,11,26,16,8,13.352
260,0,1,2017,11,26,16,8,13.671
261,1,0,2017,11,26,16,16,17.011
262,1,0,2017,11,26,16,16,18.02
263,1,0,2017,11,26,16,16,27.435
264,1,0,2017,11,26,16,16,27.784
265,0,1,2017,11,26,16,30,54.941
266,1,0,2017,11,26,16,35,43.851
267,1,0,2017,11,26,16,36,25.524
268,1,0,2017,11,26,16,36,47.025
269,1,0,2017,11,26,16,36,55.23
270,1,0,2017,11,26,16,37,25.914
271,1,0,2017,11,26,16,37,46.695
272,1,0,2017,11,26,16,37,56.806
273,1,0,2017,11,26,16,38,9.006
274,1,0,2017,11,26,16,38,21.628
275,1,0,2017,11,26,16,39,32.732
276,1,0,2017,11,26,16,39,45.205
277,0,1,2017,11,26,16,56,0.073
278,1,0,2017,11,26,17,24,32.134
279,1,0,2017,11,26,17,25,0.957
280,0,1,2017,11,26,17,27,57.383
281,0,1,2017,11,26,17,27,58.323
282,0,1,2017,11,26,17,29,12.777
283,0,1,2017,11,26,17,29,43.446
284,1,0,2017,11,26,18,5,37.816
285,1,0,2017,11,26,18,6,25.457
286,1,0,2017,11,26,18,7,50.676
287,1,0,2017,11,26,18,48,41.995
288,1,0,2017,11,26,18,49,10.251
289,1,0,2017,11,26,18,49,10.589
290,0,1,2017,11,26,18,53,22.436
