Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9
0,0,0,2017,12,8,7,20,27.763
1,1,0,2017,12,8,7,29,27.863
2,1,0,2017,12,8,7,29,55.059
3,1,0,2017,12,8,7,30,56.052
4,1,0,2017,12,8,7,31,9.953
5,1,0,2017,12,8,7,31,10.771
6,1,0,2017,12,8,7,31,12.97
7,1,0,2017,12,8,7,31,13.531
8,0,1,2017,12,8,7,32,51.431
9,0,1,2017,12,8,7,32,51.453
10,1,0,2017,12,8,7,40,8.318
11,1,0,2017,12,8,7,46,15.283
12,1,0,2017,12,8,7,46,54.021
13,1,0,2017,12,8,7,47,8.026
14,1,0,2017,12,8,7,47,10.37
15,1,0,2017,12,8,7,47,10.421
16,1,0,2017,12,8,7,52,49.556
17,1,0,2017,12,8,7,52,49.679
18,0,1,2017,12,8,7,55,46.774
19,1,0,2017,12,8,7,58,23.979
20,1,0,2017,12,8,8,1,53.473
21,0,1,2017,12,8,8,6,50.04
22,1,0,2017,12,8,8,8,46.693
23,1,0,2017,12,8,8,8,50.152
24,1,0,2017,12,8,8,36,43.815
25,0,1,2017,12,8,8,52,42.052
26,0,1,2017,12,8,8,52,44.464
27,0,1,2017,12,8,8,52,44.929
28,0,1,2017,12,8,8,55,14.486
29,1,0,2017,12,8,8,56,0.009
30,0,1,2017,12,8,8,56,56.587
31,1,0,2017,12,8,9,1,6.334
32,0,1,2017,12,8,9,9,23.48
33,0,1,2017,12,8,9,17,45.702
34,0,1,2017,12,8,9,18,35.973
35,0,1,2017,12,8,9,23,53.724
36,0,1,2017,12,8,9,23,55.073
37,0,1,2017,12,8,9,25,20.71
38,0,1,2017,12,8,9,30,22.739
39,0,1,2017,12,8,9,44,55.81
40,0,1,2017,12,8,9,44,57.033
41,1,0,2017,12,8,10,0,4.425
42,1,0,2017,12,8,10,0,4.621
43,1,0,2017,12,8,10,0,4.675
44,0,1,2017,12,8,10,2,13.531
45,0,1,2017,12,8,10,2,18.234
46,1,0,2017,12,8,10,7,47.564
47,1,0,2017,12,8,10,11,4.268
48,1,0,2017,12,8,10,11,36.395
49,1,0,2017,12,8,10,11,36.582
50,1,0,2017,12,8,10,11,38.427
51,1,0,2017,12,8,10,11,38.543
52,1,0,2017,12,8,10,11,46.966
53,1,0,2017,12,8,10,11,48.822
54,1,0,2017,12,8,10,11,48.874
55,1,0,2017,12,8,10,11,49.919
56,0,1,2017,12,8,10,15,0.678
57,0,1,2017,12,8,10,15,0.796
58,1,0,2017,12,8,10,17,19.095
59,1,0,2017,12,8,10,17,43.67
60,0,1,2017,12,8,10,42,46.079
61,0,1,2017,12,8,10,43,44.583
62,0,1,2017,12,8,10,43,47.231
63,0,1,2017,12,8,10,43,48.643
64,0,1,2017,12,8,10,45,1.297
65,1,0,2017,12,8,10,54,3.533
66,1,0,2017,12,8,10,54,3.614
67,1,0,2017,12,8,10,54,26.761
68,1,0,2017,12,8,10,55,57.461
69,1,0,2017,12,8,10,55,57.512
70,1,0,2017,12,8,11,6,19.01
71,1,0,2017,12,8,11,12,37.557
72,1,0,2017,12,8,11,20,26.397
73,1,0,2017,12,8,11,23,31.436
74,1,0,2017,12,8,11,23,32.866
75,1,0,2017,12,8,11,23,41.059
76,1,0,2017,12,8,11,23,42.944
77,1,0,2017,12,8,11,24,48.046
78,1,0,2017,12,8,11,25,19.387
79,1,0,2017,12,8,12,48,40.51
80,1,0,2017,12,8,12,50,56.387
81,1,0,2017,12,8,12,51,23.035
82,1,0,2017,12,8,12,55,4.075
83,0,1,2017,12,8,13,2,15.152
84,0,1,2017,12,8,13,3,58.078
85,1,0,2017,12,8,13,8,14.173
86,0,1,2017,12,8,13,12,0.263
87,0,1,2017,12,8,13,12,0.461
88,0,1,2017,12,8,13,12,14.825
89,1,0,2017,12,8,13,22,22.217
90,0,1,2017,12,8,13,56,22.083
91,0,1,2017,12,8,13,56,25.64
92,0,1,2017,12,8,13,56,55.528
93,0,1,2017,12,8,13,56,57.124
94,0,1,2017,12,8,13,56,57.17
95,0,1,2017,12,8,13,56,57.771
96,0,1,2017,12,8,13,56,58.191
97,0,1,2017,12,8,13,57,2.849
98,0,1,2017,12,8,13,57,9.251
99,0,1,2017,12,8,13,57,20.945
100,0,1,2017,12,8,13,57,22.857
101,0,1,2017,12,8,13,57,24.499
102,0,1,2017,12,8,13,59,0.976
103,0,1,2017,12,8,13,59,1.266
104,0,1,2017,12,8,13,59,38.722
105,0,1,2017,12,8,13,59,49.184
106,1,0,2017,12,8,14,0,36.911
107,1,0,2017,12,8,14,0,39.401
108,1,0,2017,12,8,14,0,40.019
109,1,0,2017,12,8,14,3,10.918
110,1,0,2017,12,8,14,3,24.82
111,1,0,2017,12,8,14,8,53.426
112,1,0,2017,12,8,14,12,35.101
113,1,0,2017,12,8,14,13,59.709
114,1,0,2017,12,8,14,14,0.217
115,1,0,2017,12,8,14,14,0.737
116,1,0,2017,12,8,14,14,1.053
117,1,0,2017,12,8,14,14,31.569
118,1,0,2017,12,8,14,16,59.015
