Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9
0,0,0,2017,12,9,7,20,39.245
1,1,0,2017,12,9,7,21,38.836
2,1,0,2017,12,9,7,21,40.082
3,0,1,2017,12,9,7,23,24.765
4,0,1,2017,12,9,7,23,25.688
5,1,0,2017,12,9,7,37,22.219
6,1,0,2017,12,9,7,41,49.187
7,0,1,2017,12,9,7,47,18.725
8,0,1,2017,12,9,7,47,32.766
9,0,1,2017,12,9,7,47,32.827
10,1,0,2017,12,9,7,47,50.081
11,0,1,2017,12,9,7,48,34.47
12,0,1,2017,12,9,7,48,34.78
13,0,1,2017,12,9,7,48,34.951
14,0,1,2017,12,9,7,48,35.087
15,1,0,2017,12,9,7,49,57.835
16,1,0,2017,12,9,7,51,7.357
17,0,1,2017,12,9,7,54,42.095
18,0,1,2017,12,9,7,56,2.718
19,1,0,2017,12,9,7,59,20.59
20,0,1,2017,12,9,8,11,55.096
21,0,1,2017,12,9,8,22,43.704
22,0,1,2017,12,9,8,28,16.911
23,0,1,2017,12,9,8,29,18.186
24,1,0,2017,12,9,8,37,6.96
25,1,0,2017,12,9,8,39,42.58
26,0,1,2017,12,9,8,40,18.292
27,0,1,2017,12,9,8,40,18.386
28,0,1,2017,12,9,8,40,37.714
29,0,1,2017,12,9,8,42,39.219
30,0,1,2017,12,9,8,42,39.411
31,1,0,2017,12,9,8,45,38.587
32,1,0,2017,12,9,8,45,39.746
33,1,0,2017,12,9,8,46,9.656
34,1,0,2017,12,9,8,46,10.711
35,1,0,2017,12,9,8,46,13.359
36,1,0,2017,12,9,8,46,14.585
37,0,1,2017,12,9,8,54,49.809
38,0,1,2017,12,9,8,54,56.4
39,1,0,2017,12,9,9,10,2.941
40,1,0,2017,12,9,9,10,22.623
41,0,1,2017,12,9,9,13,5.236
42,0,1,2017,12,9,9,13,19.657
43,1,0,2017,12,9,9,13,43.377
44,0,1,2017,12,9,9,22,2.051
45,0,1,2017,12,9,9,24,13.481
46,0,1,2017,12,9,9,25,3.145
47,0,1,2017,12,9,9,26,49.17
48,0,1,2017,12,9,9,28,19.461
49,0,1,2017,12,9,9,28,20.524
50,0,1,2017,12,9,9,28,39.289
51,0,1,2017,12,9,9,28,40.961
52,0,1,2017,12,9,9,45,30.902
53,0,1,2017,12,9,9,45,38.295
54,0,1,2017,12,9,9,45,38.807
55,0,1,2017,12,9,9,49,47.37
56,1,0,2017,12,9,9,51,18.713
57,1,0,2017,12,9,9,51,54.931
58,1,0,2017,12,9,9,57,24.884
59,0,1,2017,12,9,9,57,37.545
60,1,0,2017,12,9,10,4,24.551
61,1,0,2017,12,9,10,6,31.44
62,1,0,2017,12,9,10,6,31.642
63,1,0,2017,12,9,10,7,15.556
64,1,0,2017,12,9,10,7,36.152
65,1,0,2017,12,9,10,7,38.087
66,1,0,2017,12,9,10,7,55.309
67,1,0,2017,12,9,10,7,55.417
68,1,0,2017,12,9,10,9,55.736
69,0,1,2017,12,9,10,41,41.707
70,0,1,2017,12,9,10,44,17.816
71,0,1,2017,12,9,10,44,18.919
72,1,0,2017,12,9,10,44,40.694
73,1,0,2017,12,9,10,44,40.857
74,1,0,2017,12,9,10,44,41.218
75,0,1,2017,12,9,10,45,3.353
76,1,0,2017,12,9,10,45,47.469
77,1,0,2017,12,9,10,45,47.835
78,0,1,2017,12,9,10,45,56.262
79,0,1,2017,12,9,10,45,56.89
80,0,1,2017,12,9,10,46,24.19
81,0,1,2017,12,9,10,46,24.305
82,0,1,2017,12,9,10,50,24.449
83,0,1,2017,12,9,10,50,25.009
84,0,1,2017,12,9,10,50,48.688
85,0,1,2017,12,9,10,51,8.965
86,1,0,2017,12,9,11,1,29.413
87,0,1,2017,12,9,11,3,0.239
88,0,1,2017,12,9,11,5,57.366
89,1,0,2017,12,9,11,10,6.303
90,1,0,2017,12,9,11,27,16.949
91,1,0,2017,12,9,11,32,44.783
92,1,0,2017,12,9,11,32,47.256
93,1,0,2017,12,9,11,32,51.007
94,1,0,2017,12,9,11,33,23.112
95,1,0,2017,12,9,11,33,23.887
96,1,0,2017,12,9,11,44,25.919
97,1,0,2017,12,9,11,50,7.151
98,1,0,2017,12,9,11,50,31.522
99,1,0,2017,12,9,11,51,59.061
100,1,0,2017,12,9,11,54,0.275
101,1,0,2017,12,9,11,54,26.981
102,1,0,2017,12,9,11,54,28.885
103,1,0,2017,12,9,11,54,30.07
104,1,0,2017,12,9,11,54,31.751
105,1,0,2017,12,9,11,54,47.096
106,1,0,2017,12,9,11,54,54.491
107,1,0,2017,12,9,12,33,41.429
108,1,0,2017,12,9,12,33,43.192
109,1,0,2017,12,9,12,33,43.855
110,1,0,2017,12,9,12,34,50.311
111,1,0,2017,12,9,12,34,52.067
112,1,0,2017,12,9,12,34,52.217
113,1,0,2017,12,9,12,34,54.17
114,1,0,2017,12,9,12,34,54.428
115,0,1,2017,12,9,13,4,55.695
116,0,1,2017,12,9,13,4,59.366
117,0,1,2017,12,9,13,5,6.513
118,0,1,2017,12,9,13,5,7.896
119,0,1,2017,12,9,13,12,24.098
120,0,1,2017,12,9,13,12,25.556
121,0,1,2017,12,9,13,15,34.003
122,0,1,2017,12,9,13,15,35.219
123,0,1,2017,12,9,13,15,36.188
124,0,1,2017,12,9,13,16,12.598
125,0,1,2017,12,9,13,33,10.601
126,0,1,2017,12,9,13,35,43.289
127,0,1,2017,12,9,13,36,12.269
128,1,0,2017,12,9,13,37,46.369
129,0,1,2017,12,9,13,38,56.568
130,1,0,2017,12,9,13,39,17.519
131,0,1,2017,12,9,13,39,22.373
132,0,1,2017,12,9,13,39,23.287
133,1,0,2017,12,9,13,41,25.402
134,0,1,2017,12,9,13,42,0.452
135,0,1,2017,12,9,13,42,0.734
136,0,1,2017,12,9,13,43,9.496
137,1,0,2017,12,9,13,55,8.29
138,1,0,2017,12,9,13,55,9.912
139,1,0,2017,12,9,13,55,11.297
140,1,0,2017,12,9,13,55,22.393
141,1,0,2017,12,9,13,55,23.935
142,1,0,2017,12,9,13,55,28.659
143,1,0,2017,12,9,13,55,30.489
144,1,0,2017,12,9,13,55,36.379
145,1,0,2017,12,9,13,55,38.302
146,1,0,2017,12,9,13,55,40.211
147,1,0,2017,12,9,13,55,42.67
148,1,0,2017,12,9,13,55,47.883
149,1,0,2017,12,9,13,55,48.798
150,1,0,2017,12,9,13,55,50.776
151,1,0,2017,12,9,13,55,58.973
152,1,0,2017,12,9,13,56,10.014
153,1,0,2017,12,9,13,56,28.466
154,0,1,2017,12,9,13,57,16.328
155,0,1,2017,12,9,14,23,52.574
156,0,1,2017,12,9,14,23,56.121
157,0,1,2017,12,9,14,23,57.291
158,0,1,2017,12,9,14,44,55.296
159,1,0,2017,12,9,14,47,40.196
160,0,1,2017,12,9,15,7,38.096
161,0,1,2017,12,9,15,7,38.793
162,0,1,2017,12,9,15,7,40.836
163,0,1,2017,12,9,15,7,43.047
164,0,1,2017,12,9,15,10,26.872
165,0,1,2017,12,9,15,10,27.804
166,1,0,2017,12,9,15,13,8.107
167,0,1,2017,12,9,15,13,9.112
168,1,0,2017,12,9,15,21,13.098
169,1,0,2017,12,9,15,26,3.819
170,1,0,2017,12,9,15,26,3.874
171,0,1,2017,12,9,15,32,1.276
172,1,0,2017,12,9,15,43,15.128
173,1,0,2017,12,9,16,18,1.683
174,1,0,2017,12,9,16,25,13.281
175,1,0,2017,12,9,16,26,21.138
176,1,0,2017,12,9,16,26,27.082
177,0,1,2017,12,9,16,31,37.051
178,0,1,2017,12,9,16,31,37.405
179,1,0,2017,12,9,16,55,16.576
180,1,0,2017,12,9,16,59,17.264
181,1,0,2017,12,9,17,6,54.84
182,0,1,2017,12,9,17,10,18.061
183,0,1,2017,12,9,18,59,24.026
