Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9
0,0,0,2017,11,23,8,5,55.641
1,1,0,2017,11,23,8,13,3.095
2,1,0,2017,11,23,8,13,10.405
3,1,0,2017,11,23,8,54,19.615
4,1,0,2017,11,23,9,5,3.825
5,1,0,2017,11,23,9,5,16.761
6,1,0,2017,11,23,9,6,32.075
7,1,0,2017,11,23,9,6,38.715
8,1,0,2017,11,23,9,6,53.105
9,1,0,2017,11,23,9,6,54.514
10,1,0,2017,11,23,9,7,2.198
11,1,0,2017,11,23,9,7,59.981
12,0,1,2017,11,23,9,13,24.318
13,1,0,2017,11,23,9,14,23.055
14,0,1,2017,11,23,9,14,41.978
15,0,1,2017,11,23,9,14,42.026
16,1,0,2017,11,23,9,15,54.126
17,1,0,2017,11,23,9,17,27.732
18,1,0,2017,11,23,9,17,27.76
19,1,0,2017,11,23,9,17,58.425
20,1,0,2017,11,23,9,19,30.849
21,1,0,2017,11,23,9,20,49.659
22,1,0,2017,11,23,9,37,13.051
23,1,0,2017,11,23,10,2,45.47
24,0,1,2017,11,23,10,4,56.846
25,0,1,2017,11,23,10,4,58.308
26,0,1,2017,11,23,10,43,59.073
27,0,1,2017,11,23,10,44,1.94
28,0,1,2017,11,23,10,44,5.959
29,0,1,2017,11,23,10,44,7.102
30,0,1,2017,11,23,10,44,8.315
31,0,1,2017,11,23,10,44,17.501
32,0,1,2017,11,23,10,44,19.727
33,1,0,2017,11,23,10,46,13.898
34,1,0,2017,11,23,10,48,27.28
35,1,0,2017,11,23,10,50,20.292
36,1,0,2017,11,23,10,56,44.712
37,1,0,2017,11,23,10,56,44.974
38,1,0,2017,11,23,10,56,45.303
39,1,0,2017,11,23,10,56,45.347
40,1,0,2017,11,23,10,56,47.457
41,1,0,2017,11,23,11,0,22.157
42,1,0,2017,11,23,11,15,11.183
43,0,1,2017,11,23,11,23,33.251
44,0,1,2017,11,23,11,23,42.419
45,0,1,2017,11,23,11,23,44.077
46,0,1,2017,11,23,11,23,53.994
47,0,1,2017,11,23,11,24,30.949
48,0,1,2017,11,23,11,24,34.217
49,0,1,2017,11,23,11,24,35.702
50,0,1,2017,11,23,11,24,36.178
51,0,1,2017,11,23,11,24,37.684
52,0,1,2017,11,23,11,25,39.749
53,0,1,2017,11,23,11,25,46.043
54,0,1,2017,11,23,11,25,52.793
55,0,1,2017,11,23,11,25,55.024
56,0,1,2017,11,23,11,26,15.138
57,0,1,2017,11,23,11,26,18.73
58,0,1,2017,11,23,11,26,24.66
59,0,1,2017,11,23,11,26,29.923
60,0,1,2017,11,23,11,29,11.272
61,0,1,2017,11,23,11,29,11.327
62,0,1,2017,11,23,11,29,11.421
63,1,0,2017,11,23,11,52,21.291
64,1,0,2017,11,23,11,52,21.906
65,1,0,2017,11,23,11,58,31.085
66,1,0,2017,11,23,11,58,31.221
67,1,0,2017,11,23,11,58,32.46
68,1,0,2017,11,23,11,58,36.226
69,1,0,2017,11,23,11,59,32.733
70,1,0,2017,11,23,11,59,32.81
71,1,0,2017,11,23,11,59,51.545
72,1,0,2017,11,23,11,59,51.892
73,1,0,2017,11,23,12,1,39.667
74,0,1,2017,11,23,12,2,39.505
75,0,1,2017,11,23,12,14,41.979
76,0,1,2017,11,23,12,14,42.059
77,0,1,2017,11,23,12,15,32.726
78,0,1,2017,11,23,12,15,32.907
79,1,0,2017,11,23,12,21,2.43
80,1,0,2017,11,23,12,21,2.906
81,0,1,2017,11,23,12,22,9.572
82,1,0,2017,11,23,12,22,39.128
83,0,1,2017,11,23,12,23,17.626
84,1,0,2017,11,23,12,32,7.154
85,1,0,2017,11,23,12,34,3.908
86,1,0,2017,11,23,12,41,42.836
87,1,0,2017,11,23,12,41,46.178
88,1,0,2017,11,23,12,41,57.538
89,1,0,2017,11,23,12,45,22.261
90,1,0,2017,11,23,12,45,22.492
91,1,0,2017,11,23,12,45,22.817
92,1,0,2017,11,23,12,45,22.891
93,1,0,2017,11,23,12,45,26.152
94,1,0,2017,11,23,12,45,29.265
95,1,0,2017,11,23,12,48,4.748
96,1,0,2017,11,23,12,48,6.026
97,1,0,2017,11,23,12,48,6.29
98,1,0,2017,11,23,12,48,50.085
99,1,0,2017,11,23,12,48,51.666
100,1,0,2017,11,23,12,48,52.617
101,1,0,2017,11,23,12,49,12.408
102,1,0,2017,11,23,12,49,13.553
103,1,0,2017,11,23,12,58,59.82
104,1,0,2017,11,23,12,59,8.258
105,1,0,2017,11,23,12,59,8.911
106,1,0,2017,11,23,12,59,24.627
107,1,0,2017,11,23,12,59,26.504
108,1,0,2017,11,23,12,59,29.932
109,1,0,2017,11,23,12,59,35.827
110,1,0,2017,11,23,12,59,36.885
111,1,0,2017,11,23,12,59,37.136
112,1,0,2017,11,23,12,59,47.88
113,1,0,2017,11,23,12,59,51.575
114,1,0,2017,11,23,12,59,52.215
115,1,0,2017,11,23,12,59,52.431
116,1,0,2017,11,23,12,59,54.696
117,0,1,2017,11,23,13,9,14.466
118,0,1,2017,11,23,13,9,16.462
119,0,1,2017,11,23,13,9,40.352
120,1,0,2017,11,23,13,33,53.464
121,0,1,2017,11,23,14,0,16.857
122,0,1,2017,11,23,14,0,17.356
123,1,0,2017,11,23,14,3,8.981
124,1,0,2017,11,23,14,6,18.321
125,1,0,2017,11,23,14,6,40.745
126,1,0,2017,11,23,14,6,40.906
127,1,0,2017,11,23,14,6,41.077
128,1,0,2017,11,23,14,9,3.46
129,1,0,2017,11,23,14,9,33.743
130,1,0,2017,11,23,14,11,0.747
131,1,0,2017,11,23,14,11,13.472
132,1,0,2017,11,23,14,11,13.525
133,1,0,2017,11,23,14,11,36.497
134,1,0,2017,11,23,14,11,38.614
135,1,0,2017,11,23,14,11,38.679
136,1,0,2017,11,23,14,12,43.201
137,1,0,2017,11,23,14,13,29.052
138,1,0,2017,11,23,14,16,17.575
139,1,0,2017,11,23,14,16,17.647
140,1,0,2017,11,23,14,16,58.382
141,1,0,2017,11,23,14,26,8.718
142,1,0,2017,11,23,14,26,29.536
143,1,0,2017,11,23,14,26,31.752
144,1,0,2017,11,23,14,26,33.505
145,1,0,2017,11,23,14,26,35.552
146,1,0,2017,11,23,14,26,41.318
147,1,0,2017,11,23,14,26,41.378
148,1,0,2017,11,23,14,26,41.42
149,1,0,2017,11,23,14,26,42.111
150,1,0,2017,11,23,14,26,43.301
151,1,0,2017,11,23,14,26,51.638
152,1,0,2017,11,23,14,27,8.115
153,1,0,2017,11,23,14,27,9.034
154,1,0,2017,11,23,14,27,10.484
155,1,0,2017,11,23,14,27,10.943
156,1,0,2017,11,23,14,27,13.902
157,1,0,2017,11,23,14,27,44.949
158,1,0,2017,11,23,14,27,50.807
159,1,0,2017,11,23,14,27,50.878
160,1,0,2017,11,23,14,28,2.063
161,1,0,2017,11,23,14,28,8.334
162,1,0,2017,11,23,14,28,20.312
163,1,0,2017,11,23,14,28,24.712
164,1,0,2017,11,23,14,28,35.369
165,1,0,2017,11,23,14,28,36.285
166,1,0,2017,11,23,14,28,42.521
167,1,0,2017,11,23,14,28,44.791
168,1,0,2017,11,23,14,28,44.962
169,1,0,2017,11,23,14,28,50.882
170,1,0,2017,11,23,14,28,52.586
171,1,0,2017,11,23,14,29,3.851
172,1,0,2017,11,23,14,29,4.661
173,1,0,2017,11,23,14,29,9.643
174,1,0,2017,11,23,14,30,11.358
175,1,0,2017,11,23,14,30,12.754
176,1,0,2017,11,23,14,30,13.562
177,1,0,2017,11,23,14,30,27.828
178,1,0,2017,11,23,14,30,30.771
179,1,0,2017,11,23,14,30,38.92
180,1,0,2017,11,23,14,30,40.918
181,1,0,2017,11,23,14,30,56.472
182,1,0,2017,11,23,14,30,56.781
183,1,0,2017,11,23,14,30,58.897
184,1,0,2017,11,23,14,31,8.406
185,1,0,2017,11,23,14,31,26.056
186,1,0,2017,11,23,14,31,28.057
187,1,0,2017,11,23,14,34,37.625
188,1,0,2017,11,23,14,34,37.672
189,1,0,2017,11,23,15,1,7.903
190,1,0,2017,11,23,15,1,8.158
191,1,0,2017,11,23,15,1,9.272
