outputpb_1,outputpb_2,outputpb_3,outputpb_4,outputpb_5,outputpb_6,outputpb_7,outputpb_8,outputpb_9
0,0,0,2017,11,17,8,5,39.769
1,2,1,2017,11,17,12,4,28.841
2,2,1,2017,11,17,12,4,34.962
3,2,1,2017,11,17,15,56,3.765
4,2,1,2017,11,17,15,58,6.415
5,2,2,2017,11,17,16,1,5.501
6,2,1,2017,11,17,16,28,15.493
7,2,1,2017,11,17,16,33,45.542
8,2,2,2017,11,17,17,0,19.699
