Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9
69,0,1,2017,11,25,11,3,43.837
70,0,1,2017,11,25,11,3,44.18
71,0,1,2017,11,25,11,3,53.498
72,0,1,2017,11,25,11,4,22.359
73,0,1,2017,11,25,11,6,20.659
74,0,1,2017,11,25,11,6,21.243
75,0,1,2017,11,25,11,14,50.363
76,0,1,2017,11,25,11,14,50.614
77,0,1,2017,11,25,11,16,26.162
78,0,1,2017,11,25,11,16,26.529
79,0,1,2017,11,25,11,18,15.864
80,0,1,2017,11,25,11,18,16.002
81,0,1,2017,11,25,11,24,21.803
82,0,1,2017,11,25,11,24,22.383
83,0,1,2017,11,25,11,25,9.738
84,0,1,2017,11,25,11,39,17.515
85,0,1,2017,11,25,11,45,4.879
86,0,1,2017,11,25,11,45,5.747
87,1,0,2017,11,25,11,45,27.288
88,1,0,2017,11,25,11,46,36.385
89,1,0,2017,11,25,11,46,37.205
90,0,1,2017,11,25,11,48,6.453
91,0,1,2017,11,25,11,53,57.379
92,0,1,2017,11,25,11,54,26.752
93,0,1,2017,11,25,11,54,27.942
94,0,1,2017,11,25,11,54,28.072
95,0,1,2017,11,25,12,1,1.093
96,0,1,2017,11,25,12,3,19.584
97,0,1,2017,11,25,12,3,30.448
98,0,1,2017,11,25,12,3,30.641
99,1,0,2017,11,25,12,10,44.686
100,0,1,2017,11,25,12,19,15.743
101,0,1,2017,11,25,12,19,15.861
102,0,1,2017,11,25,12,20,47.665
103,0,1,2017,11,25,12,20,48.735
104,0,1,2017,11,25,12,20,49.058
105,0,1,2017,11,25,12,21,7.859
106,0,1,2017,11,25,12,21,8.143
107,1,0,2017,11,25,12,22,22.232
108,1,0,2017,11,25,12,22,23.147
109,1,0,2017,11,25,12,22,23.949
110,1,0,2017,11,25,12,22,33.691
111,1,0,2017,11,25,12,22,34.696
112,1,0,2017,11,25,12,22,40.126
113,1,0,2017,11,25,12,22,46.103
114,1,0,2017,11,25,12,22,47.913
115,1,0,2017,11,25,12,23,15.082
116,1,0,2017,11,25,12,23,49.104
117,1,0,2017,11,25,12,23,50.012
118,1,0,2017,11,25,12,23,51.778
119,1,0,2017,11,25,12,23,52.76
120,1,0,2017,11,25,12,23,54.358
121,1,0,2017,11,25,12,23,55.032
122,1,0,2017,11,25,12,24,13.274
123,1,0,2017,11,25,12,24,13.983
124,1,0,2017,11,25,12,24,24.103
125,1,0,2017,11,25,12,24,24.901
126,0,1,2017,11,25,12,26,41.183
127,0,1,2017,11,25,12,27,16.59
128,0,1,2017,11,25,12,30,18.445
129,0,1,2017,11,25,13,2,34.452
130,0,1,2017,11,25,13,4,57.963
131,0,1,2017,11,25,13,6,15.723
132,0,1,2017,11,25,13,6,44.336
133,0,1,2017,11,25,13,6,44.721
134,0,1,2017,11,25,13,6,44.818
135,0,1,2017,11,25,13,7,28.481
136,0,1,2017,11,25,13,10,37.132
137,0,1,2017,11,25,13,10,38.099
138,0,1,2017,11,25,13,10,38.412
139,1,0,2017,11,25,13,11,12.309
140,1,0,2017,11,25,13,11,13.878
141,1,0,2017,11,25,13,11,25.897
142,1,0,2017,11,25,13,11,26.687
143,1,0,2017,11,25,13,11,27.895
144,1,0,2017,11,25,13,11,30.408
145,1,0,2017,11,25,13,11,31.16
146,0,1,2017,11,25,13,11,45.698
147,0,1,2017,11,25,13,12,3.932
148,0,1,2017,11,25,13,12,33.071
149,0,1,2017,11,25,13,17,39.553
150,0,1,2017,11,25,13,18,48.742
151,0,1,2017,11,25,13,18,50.426
152,0,1,2017,11,25,13,18,51.434
153,0,1,2017,11,25,13,24,49.188
154,0,1,2017,11,25,13,26,53.637
155,0,1,2017,11,25,13,27,11.727
156,0,1,2017,11,25,13,27,11.764
157,0,1,2017,11,25,13,27,12.182
158,0,1,2017,11,25,13,27,13.312
159,0,1,2017,11,25,13,27,40.132
160,0,1,2017,11,25,13,27,40.165
161,0,1,2017,11,25,13,28,12.272
162,0,1,2017,11,25,13,28,21.951
163,0,1,2017,11,25,13,28,22.226
164,1,0,2017,11,25,13,30,51.208
165,1,0,2017,11,25,13,30,52.141
166,1,0,2017,11,25,13,30,53.491
167,1,0,2017,11,25,13,31,4.181
168,1,0,2017,11,25,13,31,4.874
169,0,1,2017,11,25,13,32,36.46
170,0,1,2017,11,25,13,32,43.318
171,0,1,2017,11,25,13,32,43.37
172,0,1,2017,11,25,13,32,45.709
173,0,1,2017,11,25,13,32,45.769
174,0,1,2017,11,25,13,32,45.926
175,0,1,2017,11,25,13,32,46.404
176,0,1,2017,11,25,13,34,48.3
177,1,0,2017,11,25,13,35,14.785
178,0,1,2017,11,25,13,42,17.965
179,0,1,2017,11,25,13,42,42.032
180,0,1,2017,11,25,13,42,46.607
181,0,1,2017,11,25,13,47,30.298
182,0,1,2017,11,25,13,47,39.898
183,0,1,2017,11,25,13,49,30.435
184,0,1,2017,11,25,13,51,37.477
185,1,0,2017,11,25,13,52,19.262
186,0,1,2017,11,25,14,7,36.445
187,0,1,2017,11,25,14,8,9.368
188,0,1,2017,11,25,14,29,7.076
189,1,0,2017,11,25,14,44,53.514
190,1,0,2017,11,25,14,44,55.38
191,0,1,2017,11,25,15,12,25.245
192,0,1,2017,11,25,15,12,26.259
193,0,1,2017,11,25,15,15,23.969
194,0,1,2017,11,25,15,30,37.385
195,0,1,2017,11,25,15,30,39.772
196,0,1,2017,11,25,15,30,39.957
197,0,1,2017,11,25,15,34,30.653
198,0,1,2017,11,25,15,34,31.016
199,0,1,2017,11,25,15,48,39.039
200,0,1,2017,11,25,16,5,58.628
201,0,1,2017,11,25,16,6,9.683
202,0,1,2017,11,25,16,6,11.241
203,0,1,2017,11,25,16,6,17.578
204,0,1,2017,11,25,16,6,24.767
205,0,1,2017,11,25,16,6,29.571
206,0,1,2017,11,25,16,6,29.702
207,1,0,2017,11,25,16,14,4.164
208,1,0,2017,11,25,16,14,22.281
209,1,0,2017,11,25,16,14,23.816
210,1,0,2017,11,25,16,14,33.439
211,0,1,2017,11,25,16,21,33.014
212,0,1,2017,11,25,16,21,33.709
213,0,1,2017,11,25,16,21,37.717
214,0,1,2017,11,25,16,21,40.597
215,0,1,2017,11,25,16,21,41.224
216,0,1,2017,11,25,17,45,20.483
217,0,1,2017,11,25,18,22,15.41
218,1,0,2017,11,25,18,27,30.03
219,0,1,2017,11,25,18,51,55.851
220,0,1,2017,11,25,18,57,54.027
