Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9
0,0,0,2017,11,19,8,5,55.538
1,0,1,2017,11,19,8,17,43.976
2,0,1,2017,11,19,8,18,16.694
3,1,0,2017,11,19,8,19,36.819
4,1,0,2017,11,19,8,19,36.855
5,1,0,2017,11,19,8,30,42.968
6,1,0,2017,11,19,8,31,27.005
7,1,0,2017,11,19,8,31,34.51
8,1,0,2017,11,19,8,32,26.251
9,1,0,2017,11,19,8,33,42.519
10,1,0,2017,11,19,8,33,43.053
11,1,0,2017,11,19,8,33,56.804
12,1,0,2017,11,19,8,34,2.726
13,0,1,2017,11,19,8,40,13.198
14,0,1,2017,11,19,8,40,25.626
15,0,1,2017,11,19,8,40,25.79
16,1,0,2017,11,19,8,41,39.475
17,1,0,2017,11,19,8,42,20.018
18,0,1,2017,11,19,8,57,23.809
19,1,0,2017,11,19,9,19,14.292
20,1,0,2017,11,19,9,19,14.946
21,1,0,2017,11,19,9,19,25.241
22,0,1,2017,11,19,9,31,50.402
23,0,1,2017,11,19,9,32,9.12
24,0,1,2017,11,19,9,32,13.499
25,1,0,2017,11,19,9,33,37.153
26,1,0,2017,11,19,9,38,3.613
27,0,1,2017,11,19,9,40,38.52
28,1,0,2017,11,19,9,41,56.509
29,1,0,2017,11,19,9,41,56.574
30,0,1,2017,11,19,11,37,10.687
31,1,0,2017,11,19,12,3,14.791
32,0,1,2017,11,19,12,4,21.532
33,1,0,2017,11,19,12,21,29.494
34,1,0,2017,11,19,12,29,35.941
35,0,1,2017,11,19,12,34,6.047
36,0,1,2017,11,19,12,34,12.773
37,0,1,2017,11,19,12,37,28.996
38,0,1,2017,11,19,12,37,29.204
39,1,0,2017,11,19,13,16,33.25
40,0,1,2017,11,19,13,19,8.989
41,1,0,2017,11,19,13,22,16.777
42,0,1,2017,11,19,13,29,29.831
43,0,1,2017,11,19,13,29,31.535
44,1,0,2017,11,19,13,33,40.749
45,1,0,2017,11,19,13,33,41.74
46,1,0,2017,11,19,13,33,50.924
47,1,0,2017,11,19,13,33,58.602
48,1,0,2017,11,19,13,33,59.657
49,1,0,2017,11,19,13,34,18.892
50,1,0,2017,11,19,13,34,39.53
51,1,0,2017,11,19,13,35,20.291
52,1,0,2017,11,19,13,35,21.139
53,1,0,2017,11,19,13,35,21.923
54,1,0,2017,11,19,13,35,50.274
55,1,0,2017,11,19,13,35,54.212
56,1,0,2017,11,19,13,36,32.065
57,0,1,2017,11,19,13,40,55.369
58,0,1,2017,11,19,13,40,58.224
59,1,0,2017,11,19,15,38,12.761
60,1,0,2017,11,19,15,38,18.028
61,1,0,2017,11,19,15,44,1.326
62,1,0,2017,11,19,15,44,15.265
63,1,0,2017,11,19,15,44,15.324
64,1,0,2017,11,19,15,44,31.424
65,1,0,2017,11,19,15,44,48.558
66,1,0,2017,11,19,15,47,47.186
67,1,0,2017,11,19,15,47,58.328
68,0,1,2017,11,19,15,52,0.726
69,0,1,2017,11,19,15,52,16.537
70,0,1,2017,11,19,15,52,32.663
71,0,1,2017,11,19,15,53,25.746
72,0,1,2017,11,19,15,53,27.131
73,0,1,2017,11,19,15,53,34.753
74,1,0,2017,11,19,15,53,46.875
75,1,0,2017,11,19,15,55,7.321
76,1,0,2017,11,19,15,55,20.152
77,1,0,2017,11,19,15,55,21.958
78,1,0,2017,11,19,15,59,43.963
79,1,0,2017,11,19,15,59,50.785
80,1,0,2017,11,19,15,59,53.224
81,1,0,2017,11,19,15,59,53.312
82,1,0,2017,11,19,16,19,31.585
83,1,0,2017,11,19,16,26,12.22
84,1,0,2017,11,19,16,26,22.684
85,1,0,2017,11,19,16,26,42.792
86,1,0,2017,11,19,16,28,55.724
87,0,1,2017,11,19,16,33,13.713
88,0,1,2017,11,19,16,57,59.186
89,0,1,2017,11,19,17,3,25.381
90,0,1,2017,11,19,17,11,4.188
91,1,0,2017,11,19,18,23,48.084
92,1,0,2017,11,19,18,28,53.99
93,1,0,2017,11,19,18,28,54.12
94,1,0,2017,11,19,18,29,21.024
95,1,0,2017,11,19,18,29,21.109
96,0,1,2017,11,19,18,29,21.861
97,1,0,2017,11,19,18,29,46.554
98,1,0,2017,11,19,18,56,41.7
99,1,0,2017,11,19,18,57,58.415
100,1,0,2017,11,19,18,58,37.904
101,1,0,2017,11,19,18,59,1.875
102,1,0,2017,11,19,18,59,1.912
