foster,1,2,2,1,2016,4,30,9,9,31.906
foster,2,2,2,1,2016,4,30,9,10,25.306
foster,3,2,2,1,2016,4,30,9,10,48.538
foster,4,2,2,1,2016,4,30,9,11,5.637
alien,5,2,1,1,2016,4,30,9,11,16.177
foster,6,2,2,1,2016,4,30,9,11,26.255
foster,7,2,2,1,2016,4,30,9,12,36.172
alien,8,2,1,1,2016,4,30,9,13,2.794
foster,9,2,2,1,2016,4,30,9,13,14.74
foster,11,2,2,1,2016,4,30,9,13,39.447
foster,12,2,2,1,2016,4,30,9,13,56.88
alien,14,2,1,1,2016,4,30,9,14,4.824
foster,15,2,2,1,2016,4,30,9,14,16.559
alien,16,2,1,1,2016,4,30,9,14,32.17
foster,17,2,2,1,2016,4,30,9,14,41.663
alien,18,2,1,1,2016,4,30,9,15,30.885
foster,20,2,2,1,2016,4,30,9,16,11.538
foster,22,2,2,1,2016,4,30,9,16,58.106
foster,23,2,2,1,2016,4,30,9,17,21.827
foster,25,2,2,1,2016,4,30,9,17,39.102
foster,26,2,2,1,2016,4,30,9,17,54.88
alien,28,2,1,1,2016,4,30,9,22,39.071
foster,29,2,2,1,2016,4,30,9,23,13.894
foster,30,2,2,1,2016,4,30,9,23,49.458
alien,31,2,1,1,2016,4,30,9,24,2.378
alien,36,2,1,1,2016,4,30,9,24,5.769
alien,38,2,1,1,2016,4,30,9,24,18.495
alien,40,2,1,1,2016,4,30,9,24,37.173
foster,42,2,2,1,2016,4,30,9,24,47.418
foster,43,2,2,1,2016,4,30,9,25,6.689
alien,44,2,1,1,2016,4,30,9,28,17.57
foster,45,2,2,1,2016,4,30,9,28,25.639
alien,46,2,1,1,2016,4,30,9,28,39.927
foster,50,2,2,1,2016,4,30,9,28,48.643
foster,52,2,2,1,2016,4,30,9,29,8.904
foster,53,2,2,1,2016,4,30,9,29,22.89
alien,54,2,1,1,2016,4,30,9,29,57.668
foster,56,2,2,1,2016,4,30,9,30,1.353
alien,57,2,1,1,2016,4,30,9,30,25.444
alien,61,2,1,1,2016,4,30,9,30,30.404
foster,62,2,2,1,2016,4,30,9,30,44.775
foster,63,2,2,1,2016,4,30,9,31,48.142
alien,64,2,1,1,2016,4,30,9,32,3.143
foster,65,2,2,1,2016,4,30,9,32,6.283
alien,66,2,1,1,2016,4,30,9,32,27.829
foster,68,2,2,1,2016,4,30,9,32,39.898
alien,69,2,1,1,2016,4,30,9,32,50.289
alien,71,2,1,1,2016,4,30,9,33,0.473
foster,73,2,2,1,2016,4,30,9,37,6.553
alien,74,2,1,1,2016,4,30,9,37,18.849
alien,75,2,1,1,2016,4,30,9,37,53.323
alien,77,2,1,1,2016,4,30,9,38,3.911
alien,79,2,1,1,2016,4,30,9,38,14.681
alien,80,2,1,1,2016,4,30,9,38,36.339
alien,81,2,1,1,2016,4,30,9,38,49.18
alien,82,2,1,1,2016,4,30,9,38,54.699
alien,85,2,1,1,2016,4,30,9,38,57.928
alien,87,2,1,1,2016,4,30,9,39,6.749
alien,89,2,1,1,2016,4,30,9,39,22.614
alien,91,2,1,1,2016,4,30,9,39,26.685
