alien,1,1,1,1,2016,4,26,9,35,12.428
alien,3,1,1,1,2016,4,26,9,35,38.408
alien,6,1,1,1,2016,4,26,9,35,41.793
foster,7,1,2,1,2016,4,26,10,0,30.21
foster,8,2,2,1,2016,4,26,10,4,3.265
foster,9,2,2,1,2016,4,26,10,5,30.844
foster,10,2,2,1,2016,4,26,10,5,49.882
foster,12,2,2,1,2016,4,26,10,5,58.068
alien,13,2,1,1,2016,4,26,10,6,6.986
foster,14,2,2,1,2016,4,26,10,6,14.103
foster,15,2,2,1,2016,4,26,10,6,42.179
alien,18,2,1,1,2016,4,26,10,6,49.444
foster,20,2,2,1,2016,4,26,10,8,33.935
foster,21,2,2,1,2016,4,26,10,8,47.173
foster,22,2,2,1,2016,4,26,10,8,58.772
alien,26,2,1,1,2016,4,26,10,9,33.101
foster,30,2,2,1,2016,4,26,10,19,48.208
alien,31,2,1,1,2016,4,26,10,21,7.445
foster,33,2,2,1,2016,4,26,10,21,10.602
alien,35,2,1,1,2016,4,26,10,21,51.399
foster,36,2,2,1,2016,4,26,10,22,8.238
foster,38,2,2,1,2016,4,26,10,22,33.828
foster,39,2,2,1,2016,4,26,10,22,55.958
foster,41,2,2,1,2016,4,26,10,23,10.473
foster,43,2,2,1,2016,4,26,10,23,27.076
alien,45,2,1,1,2016,4,26,10,23,40.646
foster,49,2,2,1,2016,4,26,10,23,45.264
foster,50,2,2,1,2016,4,26,10,23,57.466
alien,52,2,1,1,2016,4,26,10,24,14.725
alien,58,2,1,1,2016,4,26,10,24,23.548
alien,59,2,1,1,2016,4,26,10,25,7.667
alien,60,2,1,1,2016,4,26,10,26,7.77
alien,61,1,1,1,2016,4,26,10,26,34.436
alien,65,1,1,1,2016,4,26,10,26,38.397
alien,67,1,1,1,2016,4,26,10,26,41.708
alien,69,1,1,1,2016,4,26,10,26,50.632
alien,74,1,1,1,2016,4,26,10,26,54.259
alien,76,1,1,1,2016,4,26,10,26,57.322
alien,78,1,1,1,2016,4,26,10,27,0.245
foster,79,2,2,1,2016,4,26,10,28,2.979
alien,81,2,1,1,2016,4,26,10,28,42.582
foster,85,2,2,1,2016,4,26,10,28,45.517
alien,86,2,1,1,2016,4,26,10,29,5.148
alien,88,1,1,1,2016,4,26,10,30,19.363
alien,92,1,1,1,2016,4,26,10,30,23.524
foster,94,2,2,1,2016,4,26,10,33,50.519
foster,96,2,2,1,2016,4,26,10,34,4.812
foster,97,2,2,1,2016,4,26,10,36,6.586
alien,98,1,1,1,2016,4,26,10,51,56.916
alien,102,1,1,1,2016,4,26,10,52,0.854
foster,104,1,2,1,2016,4,26,10,52,6.091
foster,105,1,2,1,2016,4,26,10,54,29.336
alien,106,1,1,1,2016,4,26,10,54,47.272
foster,107,1,2,1,2016,4,26,10,54,51.455
alien,109,1,1,1,2016,4,26,10,55,46.524
foster,113,1,2,1,2016,4,26,10,55,50.18
foster,114,1,2,1,2016,4,26,10,56,50.7
alien,116,1,1,1,2016,4,26,10,57,0.486
alien,120,1,1,1,2016,4,26,10,57,5.594
foster,123,2,2,1,2016,4,26,11,1,44.764
