foster,1,2,2,1,2016,4,14,10,5,49.348
foster,2,2,2,1,2016,4,14,10,5,57.826
foster,3,2,2,1,2016,4,14,10,6,5.715
foster,6,2,2,1,2016,4,14,10,6,15.561
alien,7,2,1,1,2016,4,14,10,6,20.583
foster,8,2,2,1,2016,4,14,10,6,29.821
foster,9,2,2,1,2016,4,14,10,6,34.848
alien,11,2,1,1,2016,4,14,10,6,40.738
foster,12,2,2,1,2016,4,14,10,6,46.39
foster,13,2,2,1,2016,4,14,10,6,54.382
foster,14,2,2,1,2016,4,14,10,7,3.503
alien,15,2,1,1,2016,4,14,10,7,9.228
foster,16,2,2,1,2016,4,14,10,7,12.56
alien,17,2,1,1,2016,4,14,10,7,15.665
foster,18,2,2,1,2016,4,14,10,7,23.277
alien,20,2,1,1,2016,4,14,10,7,29.045
foster,21,2,2,1,2016,4,14,10,7,47.378
foster,23,2,2,1,2016,4,14,10,7,52.141
foster,26,2,2,1,2016,4,14,10,7,56.989
foster,28,2,2,1,2016,4,14,10,8,1.031
foster,31,2,2,1,2016,4,14,10,8,12.237
alien,34,2,1,1,2016,4,14,10,8,17.284
foster,36,2,2,1,2016,4,14,10,8,20.828
foster,38,2,2,1,2016,4,14,10,8,24.627
alien,40,2,1,1,2016,4,14,10,8,34.062
alien,43,2,1,1,2016,4,14,10,8,43.96
alien,45,2,1,1,2016,4,14,10,8,47.655
alien,47,2,1,1,2016,4,14,10,8,51.983
foster,48,2,2,1,2016,4,14,10,8,55.752
foster,50,2,2,1,2016,4,14,10,9,6.98
alien,51,2,1,1,2016,4,14,10,11,48.814
foster,53,2,2,1,2016,4,14,10,11,52.152
alien,54,2,1,1,2016,4,14,10,11,57.869
foster,55,2,2,1,2016,4,14,10,12,5.173
foster,56,2,2,1,2016,4,14,10,12,11.331
foster,58,2,2,1,2016,4,14,10,12,16.1
alien,59,2,1,1,2016,4,14,10,12,21.098
foster,61,2,2,1,2016,4,14,10,12,36.961
alien,63,2,1,1,2016,4,14,10,12,41.649
alien,65,2,1,1,2016,4,14,10,12,46.702
foster,67,2,2,1,2016,4,14,10,12,49.954
foster,68,2,2,1,2016,4,14,10,12,55.43
alien,69,2,1,1,2016,4,14,10,13,0.548
foster,71,2,2,1,2016,4,14,10,13,6.314
alien,72,2,1,1,2016,4,14,10,13,12.218
foster,74,2,2,1,2016,4,14,10,13,17.272
alien,75,2,1,1,2016,4,14,10,13,21.9
alien,77,2,1,1,2016,4,14,10,13,26.059
foster,78,2,2,1,2016,4,14,10,13,31.994
alien,79,2,1,1,2016,4,14,10,13,36.738
alien,81,2,1,1,2016,4,14,10,13,45.372
alien,83,2,1,1,2016,4,14,10,13,49.044
alien,85,2,1,1,2016,4,14,10,13,54.295
alien,87,2,1,1,2016,4,14,10,13,57.434
alien,89,2,1,1,2016,4,14,10,14,1.563
alien,90,2,1,1,2016,4,14,10,14,5.095
alien,94,2,1,1,2016,4,14,10,14,8.653
alien,96,2,1,1,2016,4,14,10,14,12.047
alien,98,2,1,1,2016,4,14,10,14,21.022
alien,100,2,1,1,2016,4,14,10,14,24.64
