foster,1,2,2,1,2016,4,6,10,27,50.744
foster,2,2,2,1,2016,4,6,10,29,0.323
foster,4,2,2,1,2016,4,6,10,29,13.913
alien,5,1,1,1,2016,4,6,10,31,36.536
alien,7,1,1,1,2016,4,6,10,31,45.316
alien,8,1,1,1,2016,4,6,10,31,49.51
foster,9,1,2,1,2016,4,6,10,31,53.817
alien,10,1,1,1,2016,4,6,10,31,59.023
alien,13,1,1,1,2016,4,6,10,32,2.254
alien,14,1,1,1,2016,4,6,10,32,6.227
alien,16,1,1,1,2016,4,6,10,32,11.179
alien,18,1,1,1,2016,4,6,10,32,19.445
alien,22,1,1,1,2016,4,6,10,32,26.09
alien,25,1,1,1,2016,4,6,10,32,31.401
foster,26,1,2,1,2016,4,6,10,32,40.341
foster,28,1,2,1,2016,4,6,10,32,43.558
alien,29,1,1,1,2016,4,6,10,32,50.206
foster,30,1,2,1,2016,4,6,10,32,56.053
foster,32,1,2,1,2016,4,6,10,32,59.795
alien,33,1,1,1,2016,4,6,10,41,36.629
foster,34,1,2,1,2016,4,6,10,41,43.033
alien,36,1,1,1,2016,4,6,10,41,46.947
alien,38,1,1,1,2016,4,6,10,41,52.104
alien,39,1,1,1,2016,4,6,10,41,57.17
alien,42,1,1,1,2016,4,6,10,42,1.782
alien,46,1,1,1,2016,4,6,10,43,0.285
alien,47,1,1,1,2016,4,6,10,43,5.033
foster,49,1,2,1,2016,4,6,10,43,9.517
alien,51,1,1,1,2016,4,6,10,43,15.015
foster,52,1,2,1,2016,4,6,10,43,18.329
foster,53,1,2,1,2016,4,6,10,43,21.498
alien,56,1,1,1,2016,4,6,10,43,26.831
foster,59,1,2,1,2016,4,6,10,43,31.926
alien,60,1,1,1,2016,4,6,10,43,36.868
foster,61,1,2,1,2016,4,6,10,43,41.127
foster,63,1,2,1,2016,4,6,10,43,45.81
foster,64,1,2,1,2016,4,6,10,44,20.068
alien,65,1,1,1,2016,4,6,10,44,25.434
foster,66,1,2,1,2016,4,6,10,44,29.638
alien,69,1,1,1,2016,4,6,10,44,41.119
alien,70,1,1,1,2016,4,6,10,44,49.251
foster,72,1,2,1,2016,4,6,10,45,27.745
foster,74,1,2,1,2016,4,6,10,45,37.137
foster,75,1,2,1,2016,4,6,10,45,40.823
alien,76,1,1,1,2016,4,6,10,45,51.288
alien,78,1,1,1,2016,4,6,10,45,58.969
foster,79,1,2,1,2016,4,6,10,46,4.565
foster,80,1,2,1,2016,4,6,10,46,11.237
foster,81,1,2,1,2016,4,6,10,46,20.568
alien,82,1,1,1,2016,4,6,10,46,25.473
foster,84,1,2,1,2016,4,6,10,46,29.295
alien,85,1,1,1,2016,4,6,10,46,36.91
alien,87,1,1,1,2016,4,6,10,46,41.179
alien,88,1,1,1,2016,4,6,10,46,46.529
foster,90,1,2,1,2016,4,6,10,46,57.116
foster,92,1,2,1,2016,4,6,10,47,2.593
foster,93,1,2,1,2016,4,6,10,47,14.946
foster,95,1,2,1,2016,4,6,10,47,19.383
foster,98,1,2,1,2016,4,6,10,47,31.438
foster,99,1,2,1,2016,4,6,10,47,40.165
