foster,1,1,1,1,2016,2,26,8,12,31.753
foster,2,1,1,1,2016,2,26,8,12,50.671
foster,3,1,1,1,2016,2,26,8,12,56.553
alien,4,1,2,1,2016,2,26,8,13,2.145
foster,5,1,1,1,2016,2,26,8,13,7.551
foster,6,1,1,1,2016,2,26,8,13,11.202
foster,7,1,1,1,2016,2,26,8,13,19.885
foster,8,1,1,1,2016,2,26,8,13,28.074
foster,9,1,1,1,2016,2,26,8,13,32.975
foster,10,1,1,1,2016,2,26,8,13,38.571
foster,11,1,1,1,2016,2,26,8,13,44.366
alien,12,1,2,1,2016,2,26,8,13,47.901
alien,13,1,2,1,2016,2,26,8,13,51.806
foster,14,1,1,1,2016,2,26,8,13,56.627
alien,15,1,2,1,2016,2,26,8,14,1.167
alien,16,1,2,1,2016,2,26,8,14,7.476
foster,18,1,1,1,2016,2,26,8,14,10.651
alien,19,1,2,1,2016,2,26,8,14,14.264
foster,20,1,1,1,2016,2,26,8,14,28.421
foster,21,1,1,1,2016,2,26,8,14,35.18
foster,22,1,1,1,2016,2,26,8,14,40.24
foster,23,1,1,1,2016,2,26,8,14,44.722
foster,24,1,1,1,2016,2,26,8,15,2.697
foster,25,1,1,1,2016,2,26,8,15,9.383
alien,26,1,2,1,2016,2,26,8,15,27.636
foster,28,1,1,1,2016,2,26,8,15,32.461
alien,29,1,2,1,2016,2,26,8,15,41.631
alien,32,1,2,1,2016,2,26,8,15,45.515
foster,34,1,1,1,2016,2,26,8,15,48.956
alien,35,1,2,1,2016,2,26,8,15,53.801
foster,37,1,1,1,2016,2,26,8,15,58.698
alien,38,1,2,1,2016,2,26,8,16,6.362
alien,39,1,2,1,2016,2,26,8,16,19.46
alien,40,1,2,1,2016,2,26,8,16,24.247
foster,41,1,1,1,2016,2,26,8,16,28.982
alien,44,1,2,1,2016,2,26,8,16,34.114
foster,45,1,1,1,2016,2,26,8,16,38.202
foster,46,1,1,1,2016,2,26,8,17,37.131
alien,48,1,2,1,2016,2,26,8,17,40.916
alien,50,1,2,1,2016,2,26,8,17,44.969
alien,54,1,2,1,2016,2,26,8,18,18.225
foster,55,1,1,1,2016,2,26,8,18,24.818
foster,56,1,1,1,2016,2,26,8,18,29.506
alien,57,1,2,1,2016,2,26,8,18,54.245
alien,58,1,2,1,2016,2,26,8,18,58.461
alien,60,1,2,1,2016,2,26,8,19,17.539
foster,63,1,1,1,2016,2,26,8,20,2.897
alien,64,1,2,1,2016,2,26,8,20,8.175
foster,65,1,1,1,2016,2,26,8,20,33.35
foster,66,1,1,1,2016,2,26,8,20,37.532
foster,67,1,1,1,2016,2,26,8,20,51.421
alien,68,1,2,1,2016,2,26,8,20,55.654
alien,71,1,2,1,2016,2,26,8,20,59.101
alien,74,1,2,1,2016,2,26,8,21,4.162
alien,76,1,2,1,2016,2,26,8,21,17.115
alien,79,1,2,1,2016,2,26,8,21,20.811
alien,80,1,2,1,2016,2,26,8,21,24.009
alien,82,1,2,1,2016,2,26,8,21,27.614
alien,89,1,2,1,2016,2,26,8,21,31.664
alien,91,1,2,1,2016,2,26,8,21,45.023
