Var1_ 1,Var1_ 2,Var1_ 3,Var1_ 4,Var1_ 5,Var1_ 6,Var1_ 7,Var1_ 8,Var1_ 9,Var1_10
0,0,0,0,2016,3,28,10,0,31.291
1,1,1,1,2016,3,28,12,13,59.385
2,1,1,1,2016,3,28,12,14,25.484
3,1,1,1,2016,3,28,14,51,14.659
4,2,2,1,2016,3,28,15,2,12.692
5,2,2,1,2016,3,28,15,6,11.571
6,2,2,1,2016,3,28,15,6,19.013
7,1,1,1,2016,3,28,16,32,56.203
8,1,1,1,2016,3,28,17,8,41.238
9,1,1,1,2016,3,28,17,8,46.103
10,1,2,1,2016,3,28,17,9,13.026
11,1,1,1,2016,3,28,17,16,12.652
12,1,1,1,2016,3,28,17,17,17.982
13,1,1,1,2016,3,28,17,58,58.537
14,2,2,1,2016,3,28,18,13,3.108
15,2,2,1,2016,3,28,18,13,14.807
16,2,0,1,2016,3,28,18,13,17.747
17,2,2,1,2016,3,28,18,13,22.005
18,2,2,1,2016,3,28,18,13,28.908
19,1,1,1,2016,3,28,18,16,40.105
20,1,1,1,2016,3,28,18,16,48.594
21,1,1,1,2016,3,28,18,20,35.327
22,1,2,1,2016,3,28,18,22,8.914
23,1,1,1,2016,3,28,18,25,17.803
24,1,1,1,2016,3,28,18,25,41.301
