alien,1,2,2,1,2016,4,18,10,26,19.343
alien,2,2,2,1,2016,4,18,10,26,40.621
alien,3,2,2,1,2016,4,18,10,26,45.979
alien,4,2,2,1,2016,4,18,10,26,54.387
foster,6,2,1,1,2016,4,18,10,27,2.178
alien,7,2,2,1,2016,4,18,10,27,14.361
alien,8,2,2,1,2016,4,18,10,27,19.87
foster,10,2,1,1,2016,4,18,10,27,23.539
alien,11,2,2,1,2016,4,18,10,27,35.464
alien,12,2,2,1,2016,4,18,10,27,44.984
alien,14,2,2,1,2016,4,18,10,29,7.297
foster,15,2,1,1,2016,4,18,10,29,20.978
alien,17,2,2,1,2016,4,18,10,29,29.88
foster,19,2,1,1,2016,4,18,10,29,55.933
alien,20,2,2,1,2016,4,18,10,30,8.923
foster,21,2,1,1,2016,4,18,10,30,19.489
alien,22,2,2,1,2016,4,18,10,30,25.073
alien,24,2,2,1,2016,4,18,10,30,29.921
alien,25,2,2,1,2016,4,18,10,30,57.411
alien,27,2,2,1,2016,4,18,10,31,1.783
alien,28,2,2,1,2016,4,18,10,31,6.018
foster,29,2,1,1,2016,4,18,10,31,17.217
alien,30,2,2,1,2016,4,18,10,31,25.853
alien,31,2,2,1,2016,4,18,10,32,22.491
foster,32,2,1,1,2016,4,18,10,32,26.829
foster,33,2,1,1,2016,4,18,10,35,11.833
foster,34,2,1,1,2016,4,18,10,35,30.805
foster,35,2,1,1,2016,4,18,10,35,55.462
alien,36,2,2,1,2016,4,18,10,36,3.683
alien,37,2,2,1,2016,4,18,10,36,6.907
foster,42,2,1,1,2016,4,18,10,36,12.339
alien,43,2,2,1,2016,4,18,10,36,16.237
foster,45,2,1,1,2016,4,18,10,36,21.368
alien,46,2,2,1,2016,4,18,10,37,8.111
alien,47,2,2,1,2016,4,18,10,37,18.223
alien,48,2,2,1,2016,4,18,10,37,33.716
foster,51,2,1,1,2016,4,18,10,38,11.566
alien,52,2,2,1,2016,4,18,10,38,16.393
foster,55,2,1,1,2016,4,18,10,38,27.457
foster,56,2,1,1,2016,4,18,10,38,34.013
alien,58,2,2,1,2016,4,18,10,38,40.089
alien,61,2,2,1,2016,4,18,10,38,44.997
foster,62,2,1,1,2016,4,18,10,38,55.94
alien,63,2,2,1,2016,4,18,10,42,12.398
foster,66,2,1,1,2016,4,18,10,42,21.788
alien,70,2,2,1,2016,4,18,10,42,35.728
foster,73,2,1,1,2016,4,18,10,43,9.977
foster,74,2,1,1,2016,4,18,10,43,25.371
alien,75,2,2,1,2016,4,18,10,43,31.288
foster,76,2,1,1,2016,4,18,10,43,35.232
foster,78,2,1,1,2016,4,18,10,43,45.392
foster,79,2,1,1,2016,4,18,10,43,49.23
foster,81,2,1,1,2016,4,18,10,44,45.997
foster,82,2,1,1,2016,4,18,10,44,54.316
foster,83,2,1,1,2016,4,18,10,45,11.181
foster,84,2,1,1,2016,4,18,10,45,23.729
foster,86,2,1,1,2016,4,18,10,45,33.9
foster,88,2,1,1,2016,4,18,10,45,40.268
foster,89,2,1,1,2016,4,18,10,46,1.255
foster,90,2,1,1,2016,4,18,10,46,7.301
