0,1,2,2,1,2016,5,2,10,21,11.683
0,2,2,2,1,2016,5,2,10,21,39.794
0,3,2,2,1,2016,5,2,10,21,50.288
0,4,1,1,1,2016,5,2,10,22,4.741
0,5,1,1,1,2016,5,2,10,22,21.284
alien,9,1,1,1,2016,5,2,10,22,54.962
foster,10,1,2,1,2016,5,2,10,23,2.793
foster,11,1,1,1,2016,5,2,10,23,16.269
0,13,1,1,1,2016,5,2,10,23,29.345
alien,16,1,1,1,2016,5,2,10,23,51.345
foster,17,1,1,1,2016,5,2,10,24,0.792
0,18,1,1,1,2016,5,2,10,24,17.581
0,20,2,2,1,2016,5,2,10,25,53.938
foster,23,2,2,1,2016,5,2,10,25,59.595
foster,24,2,2,1,2016,5,2,10,26,7.37
0,27,2,2,1,2016,5,2,10,26,14.277
alien,29,2,1,1,2016,5,2,10,26,18.054
alien,30,2,2,1,2016,5,2,10,26,37.67
0,31,2,2,1,2016,5,2,10,26,52.088
alien,33,2,1,1,2016,5,2,10,26,55.233
foster,35,2,2,1,2016,5,2,10,27,2.533
alien,37,2,2,1,2016,5,2,10,27,8.634
0,40,2,2,1,2016,5,2,10,27,12.297
0,42,2,1,1,2016,5,2,10,27,15.464
alien,43,2,2,1,2016,5,2,10,27,27.383
0,45,2,1,1,2016,5,2,10,27,40.663
foster,48,2,2,1,2016,5,2,10,28,2.163
alien,54,2,1,1,2016,5,2,10,28,6.497
0,57,2,2,1,2016,5,2,10,28,12.374
0,59,2,2,1,2016,5,2,10,28,17.822
foster,60,2,2,1,2016,5,2,10,28,29.621
0,62,2,2,1,2016,5,2,10,28,36.314
0,64,2,2,1,2016,5,2,10,28,39.579
alien,65,2,1,1,2016,5,2,10,29,26.608
0,67,1,1,1,2016,5,2,10,30,20.17
alien,68,1,1,1,2016,5,2,10,30,51.328
0,69,1,1,1,2016,5,2,10,31,1.662
alien,70,1,1,1,2016,5,2,10,31,10.159
0,72,1,1,1,2016,5,2,10,31,16.735
foster,73,1,1,1,2016,5,2,10,31,29.209
foster,78,1,1,1,2016,5,2,10,32,56.952
0,80,2,2,1,2016,5,2,10,41,31.98
0,81,2,1,1,2016,5,2,10,41,53.008
0,82,2,2,1,2016,5,2,10,41,58.902
foster,84,2,1,1,2016,5,2,10,42,2.974
0,85,2,2,1,2016,5,2,10,42,22.428
foster,87,2,2,1,2016,5,2,10,42,27.834
foster,90,2,2,1,2016,5,2,10,42,34.534
alien,91,2,2,1,2016,5,2,10,42,42.404
alien,93,2,2,1,2016,5,2,10,42,47.232
alien,96,2,1,1,2016,5,2,10,43,42.199
alien,97,1,1,1,2016,5,2,10,44,14.27
0,100,2,2,1,2016,5,2,10,45,58.077
foster,103,2,1,1,2016,5,2,10,46,1.986
0,104,2,2,1,2016,5,2,10,46,9.57
0,105,2,1,1,2016,5,2,10,47,49.969
alien,106,2,2,1,2016,5,2,10,48,18.161
0,107,2,1,1,2016,5,2,10,48,23.294
0,108,2,1,1,2016,5,2,10,48,31.096
foster,109,2,1,1,2016,5,2,10,48,37.34
